Date,S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low,120 Days,180 Days
2025/08/25,167,NIBLGF,17.45,9.25,9.25,9.25,9.25,9.25,0.0,0.0,9.25,400.00,9.42,"3,700.00",3,-0.17,0.0,-1.8,0.0,0.0,10.25,7.84,,
2025/08/26,170,NIBLGF,36.07,9.25,9.42,9.25,9.35,9.39,-0.04,0.0,9.33,"2,400.00",9.25,"22,400.60",9,0.1,0.17,1.08,1.84,0.18,10.25,7.84,,
2025/08/27,168,NIBLGF,23.49,9.25,9.25,9.25,9.25,9.25,0.0,0.0,9.25,500.00,9.35,"4,625.00",3,-0.10,0.0,-1.07,0.0,0.0,10.25,7.84,,
2025/08/28,168,NIBLGF,34.6,9.3,9.4,9.3,9.3,9.30,0.0,0.0,9.31,"1,800.00",9.25,"16,750.00",10,0.05,0.1,0.54,1.08,-0.06,10.25,7.84,,
2025/08/31,166,NIBLGF,28.95,9.18,9.54,9.18,9.33,9.33,0.0,0.0,9.41,"19,100.00",9.30,"179,636.00",20,0.03,0.36,0.32,3.92,-0.8,10.25,7.84,,
2025/09/01,173,NIBLGF,36.37,9.3,9.33,9.3,9.32,9.32,0.0,0.0,9.31,"2,500.00",9.33,"23,264.00",10,-0.01,0.03,-0.11,0.32,0.15,10.25,7.84,,
2025/09/02,173,NIBLGF,38.5,9.3,9.39,9.3,9.39,9.39,0.0,0.0,9.38,"4,750.00",9.32,"44,571.50",7,0.07,0.09,0.75,0.97,0.07,10.25,7.84,,
2025/09/03,171,NIBLGF,46.86,9.21,9.57,9.21,9.46,9.45,0.01,0.0,9.52,"23,450.00",9.39,"223,233.00",14,0.07,0.36,0.75,3.91,-0.63,10.25,7.84,,
2025/09/04,168,NIBLGF,36.8,9.28,9.4,9.28,9.4,9.40,0.0,0.0,9.34,"1,300.00",9.46,"12,140.00",5,-0.06,0.12,-0.63,1.29,0.65,10.25,7.84,,
2025/09/07,178,NIBLGF,47.16,9.58,10.0,9.58,9.79,9.82,-0.03,0.0,9.82,"141,560.00",9.40,"1,389,413.20",52,0.39,0.42,4.15,4.38,-0.26,10.25,7.84,,
2025/09/08,171,NIBLGF,42.82,9.7,9.72,9.64,9.64,9.64,0.0,0.0,9.70,"23,600.00",9.79,"228,898.00",20,-0.15,0.08,-1.53,0.83,-0.61,10.25,7.84,,
2025/09/21,178,NIBLGF,23.52,8.51,8.76,8.4,8.61,8.61,0.0,0.0,8.58,"19,500.00",8.64,"167,311.00",14,-0.03,0.36,-0.35,4.29,0.35,10.17,7.84,,
2025/09/23,172,NIBLGF,22.53,8.44,8.94,8.44,8.94,8.94,0.0,0.0,8.58,"11,272.00",8.61,"96,766.00",13,0.33,0.5,3.83,5.92,3.98,10.17,7.84,,
2025/09/24,163,NIBLGF,24.67,8.77,8.77,8.32,8.6,8.60,0.0,0.0,8.44,"30,400.00",8.94,"256,481.00",17,-0.34,0.45,-3.8,5.41,1.9,10.17,7.84,,
2025/09/25,171,NIBLGF,17.42,8.5,8.67,8.5,8.56,8.56,0.0,0.0,8.61,"5,650.00",8.60,"48,642.00",12,-0.04,0.17,-0.47,2.0,-0.57,10.10,7.84,8.96,8.88
2025/07/30,175,NIBLGF,35.73,9.29,9.6,9.29,9.49,9.49,0.0,0.0,9.44,"8,550.00",9.45,"80,691.50",21,0.04,0.31,0.42,3.34,0.55,10.27,7.84,,
2025/07/31,168,NIBLGF,44.23,9.67,9.86,9.48,9.53,9.67,-0.14,-0.01,9.56,"48,399.00",9.49,"462,910.33",36,0.04,0.38,0.42,4.01,-0.36,10.27,7.84,,
2025/08/03,170,NIBLGF,32.01,9.6,9.72,9.43,9.45,9.43,0.02,0.0,9.50,"23,700.00",9.53,"225,078.00",20,-0.08,0.29,-0.84,3.08,-0.5,10.27,7.84,,
2025/08/04,172,NIBLGF,25.59,9.63,9.63,9.27,9.42,9.60,-0.18,-0.02,9.43,"6,700.00",9.45,"63,171.00",21,-0.03,0.36,-0.32,3.88,-0.09,10.27,7.84,,
2025/08/05,171,NIBLGF,37.46,9.6,9.85,9.24,9.48,9.48,0.0,0.0,9.54,"18,549.00",9.42,"176,932.34",26,0.06,0.61,0.64,6.6,-0.62,10.27,7.84,,
2025/08/06,171,NIBLGF,23.87,9.66,9.75,9.31,9.32,9.32,0.0,0.0,9.42,"3,550.00",9.48,"33,436.00",18,-0.16,0.44,-1.69,4.73,-1.06,10.27,7.84,,
